http://www.ocol-clo.gc.ca/html/dp_ca_831_e.php,"Office of the Commissioner of Official Languages","BBG Management Corporation",11-038,2010-06-30,"0472 Informatics operational software consultant","June 30, 2010 to&amp;nbspJune 24, 2011",,24153.75,
http://www.ocol-clo.gc.ca/html/dp_ca_650_e.php,"Office of the Commissioner of Official Languages","Les consultations Jocelyne Desaulniers Consulting",9-051,2008-07-14,"0491 Management Consulting Services","July 14, 2008 to&amp;nbspDecember 31, 2008",,13020.00,
http://www.ocol-clo.gc.ca/html/dp_ca_651_e.php,"Office of the Commissioner of Official Languages","Michel Robichaud",9-071,2008-07-14,"0491 Management Consulting Services","July 14, 2008 to&amp;nbspSeptember 12, 2008",,97230.00,
http://www.ocol-clo.gc.ca/html/dp_ca_652_e.php,"Office of the Commissioner of Official Languages","Cison Canada Inc.",9-062,2008-07-10,"0351 Communications Professional Services","July 10, 2008 to&amp;nbspMarch 31, 2009",,16500.00,
http://www.ocol-clo.gc.ca/html/dp_ca_653_e.php,"Office of the Commissioner of Official Languages","Lise D. Labelle",9-061,2008-07-10,"0491 Management Consulting Services","July 10, 2008 to&amp;nbspMarch 31, 2009",,17325.00,
http://www.ocol-clo.gc.ca/html/dp_ca_655_e.php,"Office of the Commissioner of Official Languages","C.B.-Z. Inc.",OP001-08-0036,2008-07-07,"0491 Management Consulting Services","July 7, 2008 to&amp;nbspOctober 31, 2008",,12678.75,
http://www.ocol-clo.gc.ca/html/dp_ca_654_e.php,"Office of the Commissioner of Official Languages","C.B.-Z. Inc.",OP001-08-0037,2008-07-07,"0491 Management Consulting Services","July 7, 2008 to&amp;nbspOctober 31, 2008",,12678.75,
http://www.ocol-clo.gc.ca/html/dp_ca_656_e.php,"Office of the Commissioner of Official Languages",Spherion,OP001-08-0518,2008-07-04,"0813 Temporary Help Services","July 4, 2008 to&amp;nbspOctober 31, 2008",,16096.50,
http://www.ocol-clo.gc.ca/html/dp_ca_657_e.php,"Office of the Commissioner of Official Languages","Pauline Blais Consulting Inc.",9-060,2008-07-03,"0491 Management Consulting Services","July 3, 2008 to&amp;nbspNovember 30, 2008",,22050.00,
http://www.ocol-clo.gc.ca/html/dp_ca_596_e.php,"Office of the Commissioner of Official Languages","QMR Staffing Solutions Inc.",OP001-08-0516,2008-06-27,"0813 Temporary Help Services","July 3, 2008 to&amp;nbspMarch 31, 2009",,30712.50,
http://www.ocol-clo.gc.ca/html/dp_ca_597_e.php,"Office of the Commissioner of Official Languages","Sylvie Plante Enterprise Channeling Inc.",9-055,2008-06-27,"0491 Management Consulting Services","June 27, 2008 to&amp;nbspMarch 31, 2009",,22640.62,
http://www.ocol-clo.gc.ca/html/dp_ca_598_e.php,"Office of the Commissioner of Official Languages","TeraMach Technologies Inc.",OP001-08-0033,2008-06-26,"1226 Acquisition of Large/Medium Computer Hardware","July 9, 2008",,76677.29,
http://www.ocol-clo.gc.ca/html/dp_ca_599_e.php,"Office of the Commissioner of Official Languages","Angela Florcke (Florcke and Associates)",9-054,2008-06-24,"0491 Management Consulting Services","June 24, 2008 to&amp;nbspDecember 31, 2008",,64968.75,
http://www.ocol-clo.gc.ca/html/dp_ca_600_e.php,"Office of the Commissioner of Official Languages","Samson &amp; Associ&eacute;s",OP001-08-0517,2008-06-19,"0813 Temporary Help Services","June 20, 2008 to&amp;nbspMarch 31, 2009",,16537.50,
http://www.ocol-clo.gc.ca/html/dp_ca_601_e.php,"Office of the Commissioner of Official Languages","Mediamiser Ltd.",9-046,2008-06-18,"0351 Communications Professional Services","June 18, 2008 to&amp;nbspMarch 31, 2009",,18000.00,
http://www.ocol-clo.gc.ca/html/dp_ca_602_e.php,"Office of the Commissioner of Official Languages","PromoMedia Group Inc.",524-08-0026,2008-06-06,"0352 Public Relations Services","July 8, 2008",,10237.50,
http://www.ocol-clo.gc.ca/html/dp_ca_603_e.php,"Office of the Commissioner of Official Languages","J &amp; M Arnold &amp; Associates Ltd.",9-028,2008-06-03,"0401 Accounting and Auditing Services","June 3, 2008 to&amp;nbspOctober 31, 2008",,24412.50,
http://www.ocol-clo.gc.ca/html/dp_ca_604_e.php,"Office of the Commissioner of Official Languages","Auclair Management &amp; Associates",9-040,2008-05-31,"0491 Management Consulting Services","May 31, 2008 to&amp;nbspMarch 31, 2009",,73631.25,
http://www.ocol-clo.gc.ca/html/dp_ca_605_e.php,"Office of the Commissioner of Official Languages","6073760 Canada Inc. (Landry Micro Solutions)",9-036,2008-05-30,"0670 Maintenance &amp; Support Services - Hardware &amp; Software","May 30, 2008 to&amp;nbspMarch 31, 2009",,10500.00,
http://www.ocol-clo.gc.ca/html/dp_ca_606_e.php,"Office of the Commissioner of Official Languages","Microsoft Corporation",OP001-07-0219,2008-05-29,"0670 Maintenance &amp; Support Services - Hardware &amp; Software","May 29, 2008 to&amp;nbspMarch 30, 2009",,31461.15,
http://www.ocol-clo.gc.ca/html/dp_ca_607_e.php,"Office of the Commissioner of Official Languages","Excel Human Resources Inc.",OP001-08-0515,2008-05-27,"0813 Temporary Help Services","June 2, 2008 to&amp;nbspSeptember 30, 2008",,24664.50,
http://www.ocol-clo.gc.ca/html/dp_ca_608_e.php,"Office of the Commissioner of Official Languages","Lumina IT Inc",OP001-08-0514,2008-05-23,"0813 Temporary Help Services","April 1, 2008 to&amp;nbspMay 30, 2008",,13440.42,
http://www.ocol-clo.gc.ca/html/dp_ca_609_e.php,"Office of the Commissioner of Official Languages","Excel Human Resources Inc.",OP001-08-0513,2008-05-22,"0813 Temporary Help Services","May 26, 2008 to&amp;nbspSeptember 19, 2008",,14283.99,
http://www.ocol-clo.gc.ca/html/dp_ca_610_e.php,"Office of the Commissioner of Official Languages","Excel Human Resources Inc.",OP001-08-0512,2008-05-16,"0813 Temporary Help Services","May 20, 2008 to&amp;nbspAugust 20, 2008",,23917.24,
http://www.ocol-clo.gc.ca/html/dp_ca_611_e.php,"Office of the Commissioner of Official Languages","Excel Human Resources Inc.",OP001-08-0511,2008-05-15,"0813 Temporary Help Services","May 20, 2008 to&amp;nbspAugust 22, 2008",,19018.13,
http://www.ocol-clo.gc.ca/html/dp_ca_612_e.php,"Office of the Commissioner of Official Languages","C. B.-Z. Inc.",OP001-08-0024,2008-05-14,"0491 Management Consulting Services","May 15, 2008 to&amp;nbspOctober 31, 2008",,14490.00,
http://www.ocol-clo.gc.ca/html/dp_ca_614_e.php,"Office of the Commissioner of Official Languages","RealDecoy Inc.",9-033,2008-05-13,"0472 Information Technology Consultants Services","May 13, 2008 to&amp;nbspDecember 31, 2008",,50400.00,
http://www.ocol-clo.gc.ca/html/dp_ca_613_e.php,"Office of the Commissioner of Official Languages","National Printers (Ottawa) Inc.",9-034,2008-05-13,"0321 Printing Services","May 13, 2008 to&amp;nbspJuly 31, 2008",,30450.00,
http://www.ocol-clo.gc.ca/html/dp_ca_615_e.php,"Office of the Commissioner of Official Languages","Murray, Nicholas &amp; Associates Inc.",9-035,2008-05-06,"0491 Management Consulting Services","May 6, 2008 to&amp;nbspMarch 31, 2009",,24570.00,
http://www.ocol-clo.gc.ca/html/dp_ca_616_e.php,"Office of the Commissioner of Official Languages","APS-Antian Professional Services Inc.",OP001-08-0013,2008-05-05,"0351 Communications Professional Services","June 14, 2008 to&amp;nbspSeptember 1, 2008",,60501.00,
http://www.ocol-clo.gc.ca/html/dp_ca_617_e.php,"Office of the Commissioner of Official Languages","Centre de traduction et de documentation juridiques de l&#39;universit&eacute; d&#39;Ottawa",9-025,2008-05-02,"0494 Translation Services","May 2, 2008 to&amp;nbspMarch 31, 2009",,25000.00,
http://www.ocol-clo.gc.ca/html/dp_ca_619_e.php,"Office of the Commissioner of Official Languages","Professional Computer Consultants Group Ltd. (Procom Ottawa Inc.)",OP001-08-0507,2008-04-25,"0813 Temporary Help Services","April 28, 2008 to&amp;nbspOctober 31, 2008",,59259.38,
http://www.ocol-clo.gc.ca/html/dp_ca_620_e.php,"Office of the Commissioner of Official Languages","Professional Computer Consultants Group Ltd. (Procom Ottawa Inc.)",OP001-08-0509,2008-04-25,"0813 Temporary Help Services","April 28, 2008 to&amp;nbspOctober 31, 2008",,31500.00,
http://www.ocol-clo.gc.ca/html/dp_ca_621_e.php,"Office of the Commissioner of Official Languages","Barbara Personnel Inc.",OP001-08-0508,2008-04-23,"0813 Temporary Help Services","April 28, 2008 to&amp;nbspAugust 29, 2008",,14529.38,
http://www.ocol-clo.gc.ca/html/dp_ca_623_e.php,"Office of the Commissioner of Official Languages","Stevenson and Writers Inc.",9-004,2008-04-17,"0494 Translation Services","April 17, 2008 to&amp;nbspMarch 31, 2009",,25000.00,
http://www.ocol-clo.gc.ca/html/dp_ca_624_e.php,"Office of the Commissioner of Official Languages","Textes et r&eacute;daction Inc.",9-005,2008-04-17,"0494 Translation Services","April 17, 2008 to&amp;nbspMarch 31, 2009",,15750.00,
http://www.ocol-clo.gc.ca/html/dp_ca_625_e.php,"Office of the Commissioner of Official Languages","Renaud Expertise Inc.",9-003,2008-04-15,"0494 Translation Services","April 15, 2008 to&amp;nbspMarch 31, 2009",,10500.00,
http://www.ocol-clo.gc.ca/html/dp_ca_626_e.php,"Office of the Commissioner of Official Languages","Kipoza Inc.",9-002,2008-04-14,"0494 Translation Services","April 14, 2008 to&amp;nbspMarch 31, 2009",,15000.00,
http://www.ocol-clo.gc.ca/html/dp_ca_627_e.php,"Office of the Commissioner of Official Languages","Somos Consulting Group Inc.",9-016,2008-04-14,"0428 Information Technology Consultants Services","April 14, 2008 to&amp;nbspMarch 31, 2009",,76500.00,
http://www.ocol-clo.gc.ca/html/dp_ca_628_e.php,"Office of the Commissioner of Official Languages","1292533 Ont. Ltd. (Lakshmi Ram &amp; Associates)",9-012,2008-04-11,"0491 Management Consulting Services","April 14, 2008 to&amp;nbspAugust 31, 2008",,24780.00,
http://www.ocol-clo.gc.ca/html/dp_ca_630_e.php,"Office of the Commissioner of Official Languages","Excel Human Resources Inc.",OP001-08-0504,2008-04-09,"0813 Temporary Help Services","April 10, 2008 to&amp;nbspAugust 29, 2008",,23382.61,
http://www.ocol-clo.gc.ca/html/dp_ca_631_e.php,"Office of the Commissioner of Official Languages","1092009 Ontario Inc. (Personnel Force / Tech Force)",OP001-08-0500,2008-04-01,"0813 Temporary Help Services","April 1, 2008 to&amp;nbspJune 30, 2008",,47250.00,
http://www.ocol-clo.gc.ca/html/dp_ca_632_e.php,"Office of the Commissioner of Official Languages","Barbara Personnel Inc.",OP001-08-0502,2008-04-01,"0813 Temporary Help Services","April 1, 2008 to&amp;nbspSeptember 30, 2008",,55914.08,
http://www.ocol-clo.gc.ca/html/dp_ca_633_e.php,"Office of the Commissioner of Official Languages","CSI Consulting Inc.",OP001-08-0505,2008-04-01,"0813 Temporary Help Services","April 1, 2008 to&amp;nbspMarch 31, 2009",,22443.75,
http://www.ocol-clo.gc.ca/html/dp_ca_634_e.php,"Office of the Commissioner of Official Languages","Ricoh Canada Inc.",OP001-08-0001,2008-04-01,"0533 Rental of Office Systems Equipment","April 1, 2008 to&amp;nbspMarch 31, 2013",,90503.40,
http://www.ocol-clo.gc.ca/html/dp_ca_570_e.php,"Office of the Commissioner of Official Languages","Ipsos-Reid Corporation",8-152,2008-03-10,"0499 Other Professional Services","March 10, 2008 to&amp;nbspMay 31, 2008",,24412.50,
http://www.ocol-clo.gc.ca/html/dp_ca_571_e.php,"Office of the Commissioner of Official Languages","Compugen Inc.",OP001-07-0201,2008-03-07,"1226 Large/Medium Computer Hardware","March 7, 2008 to&amp;nbspMarch 31, 2008",,76226.27,
http://www.ocol-clo.gc.ca/html/dp_ca_572_e.php,"Office of the Commissioner of Official Languages","Compugen Inc.",OP001-07-0200,2008-03-07,"1226 Large/Medium Computer Hardware","March 7, 2008 to&amp;nbspMarch 31, 2008",,64162.86,
http://www.ocol-clo.gc.ca/html/dp_ca_573_e.php,"Office of the Commissioner of Official Languages","Les communications Solaris Inc.",8-148,2008-03-03,"0499 Other Professional Services","March 3, 2008 to&amp;nbspJune 30, 2008",,31500.00,
http://www.ocol-clo.gc.ca/html/dp_ca_574_e.php,"Office of the Commissioner of Official Languages","Robert Half Canada Inc. (Robert Half Management Resources)",OP001-07-0543,2008-03-03,"0813 Temporary Help Services","March 3, 2008 to&amp;nbspJuly 31, 2008",,70815.94,
http://www.ocol-clo.gc.ca/html/dp_ca_575_e.php,"Office of the Commissioner of Official Languages","C.B. - Z. Inc.",OP001-07-0189,2008-02-29,"0491 Management Consulting Services","February 29, 2008 to&amp;nbspMay 31, 2008",,20286.00,
http://www.ocol-clo.gc.ca/html/dp_ca_576_e.php,"Office of the Commissioner of Official Languages","C.B. - Z. Inc.",OP001-07-0211,2008-02-25,"0491 Management Consulting Services","February 26, 2008 to&amp;nbspJuly 31, 2008",,24633.00,
http://www.ocol-clo.gc.ca/html/dp_ca_577_e.php,"Office of the Commissioner of Official Languages","BTE Research &amp; Strategic Consulting",8-141,2008-02-12,"0492 Research Contracts","February 12, 2008 to&amp;nbspMarch 31, 2008",,20000.00,
http://www.ocol-clo.gc.ca/html/dp_ca_578_e.php,"Office of the Commissioner of Official Languages","Murray, Nicholas &amp; Associates Inc.",8-142,2008-02-11,"0491 Management Consulting Services","February 11, 2008 to&amp;nbspAugust 15, 2008",,14175.00,
http://www.ocol-clo.gc.ca/html/dp_ca_579_e.php,"Office of the Commissioner of Official Languages","Management M+ Inc.",8-145,2008-02-08,"0491 Management Consulting Services","February 8, 2008 to&amp;nbspJuly 1, 2008",,25000.00,
http://www.ocol-clo.gc.ca/html/dp_ca_580_e.php,"Office of the Commissioner of Official Languages","Online Authority",8-139,2008-02-04,"0491 Management Consulting Services","February 4, 2008 to&amp;nbspMarch 31, 2008",,24060.75,
http://www.ocol-clo.gc.ca/html/dp_ca_581_e.php,"Office of the Commissioner of Official Languages","175213 Canada Inc. (Samson &amp; Associ&eacute;s)",OP001-07-0537,2008-02-02,"0813 Temporary Help Services","February 2, 2008 to&amp;nbspJuly 31, 2008",,67800.44,
http://www.ocol-clo.gc.ca/html/dp_ca_582_e.php,"Office of the Commissioner of Official Languages","CMS Human Resources Consultants Inc.",OP001-07-0176,2008-02-02,"0491 Management Consulting Services","February 4, 2008 to&amp;nbspMarch 31, 2008",,10631.25,
http://www.ocol-clo.gc.ca/html/dp_ca_583_e.php,"Office of the Commissioner of Official Languages","Mark Goldenberg",8-136,2008-01-31,"0492 Research Contracts","January 31, 2008 to&amp;nbspMarch 31, 2008",,110250.00,
http://www.ocol-clo.gc.ca/html/dp_ca_584_e.php,"Office of the Commissioner of Official Languages","Compuphile Systems Inc.",OP001-07-0164,2008-01-30,"1226 Large/Medium Computer Hardware","January 30, 2008 to&amp;nbspFebruary 12, 2008",,53151.71,
http://www.ocol-clo.gc.ca/html/dp_ca_585_e.php,"Office of the Commissioner of Official Languages","Nisha Technologies Inc.",OP001-07-0168,2008-01-30,"1226 Large/Medium Computer Hardware","January 30, 2008 to&amp;nbspFebruary 15, 2008",,18942.00,
http://www.ocol-clo.gc.ca/html/dp_ca_586_e.php,"Office of the Commissioner of Official Languages","Nisha Technologies Inc.",OP001-07-0169,2008-01-30,"1226 Large/Medium Computer Hardware","January 30, 2008 to&amp;nbspFebruary 15, 2008",,13965.00,
http://www.ocol-clo.gc.ca/html/dp_ca_587_e.php,"Office of the Commissioner of Official Languages","3422330 Canada Inc. (NRC Associates/Les associ&eacute;(e)s) de la RCN)",8-135,2008-01-29,"0491 Management Consulting Services","January 29, 2008 to&amp;nbspJuly 1, 2008",,15750.00,
http://www.ocol-clo.gc.ca/html/dp_ca_588_e.php,"Office of the Commissioner of Official Languages","Marc Carri&egrave;re Organizational &amp; Human Resources Consultants Inc.",8-134,2008-01-29,"0491 Management Consulting Services","January 29, 2008 to&amp;nbspJuly 1, 2008",,10500.00,
http://www.ocol-clo.gc.ca/html/dp_ca_589_e.php,"Office of the Commissioner of Official Languages","AIM Personnel Services Inc.",OP001-07-0536,2008-01-21,"0813 Temporary Help Services","January 21, 2008 to&amp;nbspMarch 31, 2008",,12510.61,
http://www.ocol-clo.gc.ca/html/dp_ca_590_e.php,"Office of the Commissioner of Official Languages","Renaud Foster Management Consulting Inc.",8-124,2008-01-14,"0491 Management Consulting Services","January 14, 2008 to&amp;nbspMarch 31, 2008",,49875.00,
http://www.ocol-clo.gc.ca/html/dp_ca_591_e.php,"Office of the Commissioner of Official Languages","Sport Consult MMP Inc.",8-123,2008-01-08,"0492 Research Contracts","January 8, 2008 to&amp;nbspAugust 31, 2008",,55125.00,
http://www.ocol-clo.gc.ca/html/dp_ca_592_e.php,"Office of the Commissioner of Official Languages","1092009 Ontario Inc. (Personnel Force)",OP001-07-0533,2008-01-07,"0813 Temporary Help Services","January 7, 2008 to&amp;nbspOctober 31, 2008",,47014.93,
http://www.ocol-clo.gc.ca/html/dp_ca_593_e.php,"Office of the Commissioner of Official Languages","175213 Canada Inc. (Samson &amp; Associ&eacute;s)",OP001-07-0532,2008-01-07,"0813 Temporary Help Services","January 7, 2008 to&amp;nbspApril 30, 2008",,45934.88,
http://www.ocol-clo.gc.ca/html/dp_ca_594_e.php,"Office of the Commissioner of Official Languages","Spearhead Management Canada Inc. (FSG Consultants Inc.)",OP001-07-0534,2008-01-07,"0813 Temporary Help Services","January 7, 2008 to&amp;nbspMay 31, 2008",,41997.38,
http://www.ocol-clo.gc.ca/html/dp_ca_595_e.php,"Office of the Commissioner of Official Languages","Excel Human Resources Inc.",OP001-07-0531,2008-01-01,"0813 Temporary Help Services","December 3, 2007 to&amp;nbspMay 30, 2008",,27999.56,
http://www.ocol-clo.gc.ca/html/dp_ca_534_e.php,"Office of the Commissioner of Official Languages","Lise D. Labelle",8-069,2007-12-17,"0491 Management Consulting Services","August 29, 2007 to&amp;nbspMarch 31, 2008",,34980.00,
http://www.ocol-clo.gc.ca/html/dp_ca_535_e.php,"Office of the Commissioner of Official Languages","REL Solutions Inc.",8-109,2007-12-12,"0491 Management Consulting Services","December 12, 2007 to&amp;nbspJune 30, 2008",,77910.00,
http://www.ocol-clo.gc.ca/html/dp_ca_536_e.php,"Office of the Commissioner of Official Languages","FSG Consultants Inc.",OP001-07-0530,2007-12-11,"0813 Temporary Help Services","December 17, 2007 to&amp;nbspMarch 31, 2008",,56600.82,
http://www.ocol-clo.gc.ca/html/dp_ca_537_e.php,"Office of the Commissioner of Official Languages","Management M + Inc. (Management Plus)",8-121,2007-12-10,"0491 Management Consulting Services","December 3, 2007 to&amp;nbspMarch 31, 2008",,25000.00,
http://www.ocol-clo.gc.ca/html/dp_ca_538_e.php,"Office of the Commissioner of Official Languages","Altis Human Resources (Ottawa) Inc. (Altis SPR)",OP001-07-0516,2007-11-28,"0813 Temporary Help Services","July 25, 2007 to&amp;nbspMarch 31, 2008",,85822.90,
http://www.ocol-clo.gc.ca/html/dp_ca_539_e.php,"Office of the Commissioner of Official Languages","Lumina IT Inc.",OP001-07-0509,2007-11-27,"0813 Temporary Help Services","May 16, 2007 to&amp;nbspMarch 31, 2008",,33921.06,
http://www.ocol-clo.gc.ca/html/dp_ca_540_e.php,"Office of the Commissioner of Official Languages","Marc Carri&egrave;re Organizational &amp; Human Resources Consultants Inc.",8-119,2007-11-27,"0491 Management Consulting Services","November 27, 2007 to&amp;nbspMarch 31, 2008",,24380.00,
http://www.ocol-clo.gc.ca/html/dp_ca_541_e.php,"Office of the Commissioner of Official Languages","Altis Human Resources (Ottawa) Inc. (Altis SPR)",OP001-07-0527,2007-11-16,"0813 Temporary Help Services","November 19, 2007 to&amp;nbspDecember 31, 2007",,10389.86,
http://www.ocol-clo.gc.ca/html/dp_ca_542_e.php,"Office of the Commissioner of Official Languages","Excel Human Resources Inc.",OP001-07-0502,2007-11-15,"0813 Temporary Help Services","May 8, 2007 to&amp;nbspDecember 31, 2007",,38416.45,
http://www.ocol-clo.gc.ca/html/dp_ca_543_e.php,"Office of the Commissioner of Official Languages","Lumina IT Inc.",OP001-07-0529,2007-11-09,"0813 Temporary Help Services","November 15, 2007 to&amp;nbspMarch 31, 2008",,35504.04,
http://www.ocol-clo.gc.ca/html/dp_ca_544_e.php,"Office of the Commissioner of Official Languages","Barbara Personnel Inc.",OP001-06-0547,2007-11-02,"0813 Temporary Help Services","February 7, 2007 to&amp;nbspMarch 28, 2008",,51182.08,
http://www.ocol-clo.gc.ca/html/dp_ca_545_e.php,"Office of the Commissioner of Official Languages","Management M + Inc. (Management Plus)",8-113,2007-11-02,"0491 Management Consulting Services","November 2, 2007 to&amp;nbspMarch 31, 2008",,25000.00,
http://www.ocol-clo.gc.ca/html/dp_ca_546_e.php,"Office of the Commissioner of Official Languages","6564437 Canada Inc. (SOCIUS recherche et conseils)",8-048,2007-10-31,"0499 Other Professional Services","June 14, 2007 to&amp;nbspDecember 31, 2007",,11448.00,
http://www.ocol-clo.gc.ca/html/dp_ca_547_e.php,"Office of the Commissioner of Official Languages","Nashel Management Inc.",8-105,2007-10-30,"0491 Management Consulting Services","November 5, 2007 to&amp;nbspMarch 31, 2008",,13621.00,
http://www.ocol-clo.gc.ca/html/dp_ca_548_e.php,"Office of the Commissioner of Official Languages","Excel Human Resources Inc.",OP001-07-0525,2007-10-29,"0813 Temporary Help Services","November 1, 2007 to&amp;nbspJanuary 18, 2008",,15042.67,
http://www.ocol-clo.gc.ca/html/dp_ca_549_e.php,"Office of the Commissioner of Official Languages","Paul-&Eacute;mile Leblanc",8-058,2007-10-29,"0499 Other Professional Services","July 23, 2007 to&amp;nbspDecember 31, 2007",,17490.00,
http://www.ocol-clo.gc.ca/html/dp_ca_551_e.php,"Office of the Commissioner of Official Languages","Hay Group Limited / Le Groupe Hay Limit&eacute;e",8-094,2007-10-24,"0491 Management Consulting Services","October 15, 2007 to&amp;nbspNovember 30, 2007",,18687.80,
http://www.ocol-clo.gc.ca/html/dp_ca_550_e.php,"Office of the Commissioner of Official Languages","C.B. - Z. Inc.",OP001-07-0089,2007-10-24,"0491 Management Consulting Services","September 4, 2007 to&amp;nbspDecember 31, 2007",,10971.00,
http://www.ocol-clo.gc.ca/html/dp_ca_552_e.php,"Office of the Commissioner of Official Languages","JLS Management Consulting Inc.",8-103,2007-10-22,"0491 Management Consulting Services","October 22, 2007 to&amp;nbspMarch 31, 2008",,24804.00,
http://www.ocol-clo.gc.ca/html/dp_ca_553_e.php,"Office of the Commissioner of Official Languages","Les consultations Julaux Consultants Inc.",8-104,2007-10-22,"0492 Research Contracts","October 22, 2007 to&amp;nbspMarch 31, 2008",,50400.00,
http://www.ocol-clo.gc.ca/html/dp_ca_554_e.php,"Office of the Commissioner of Official Languages","Systemscope Inc.",8-097,2007-10-19,"0491 Management Consulting Services","October 29, 2007 to&amp;nbspMarch 31, 2008",,68900.00,
http://www.ocol-clo.gc.ca/html/dp_ca_555_e.php,"Office of the Commissioner of Official Languages","Groupe de d&eacute;veloppement Consortia Development Group",8-101,2007-10-18,"0499 Other Professional Services","October 18, 2007 to&amp;nbspApril 19, 2008",,59702.00,
http://www.ocol-clo.gc.ca/html/dp_ca_558_e.php,"Office of the Commissioner of Official Languages","Murray Management Consulting Inc.",8-090,2007-10-11,"0491 Management Consulting Services","October 24, 2007 to&amp;nbspNovember 30, 2009",,53000.00,
http://www.ocol-clo.gc.ca/html/dp_ca_557_e.php,"Office of the Commissioner of Official Languages","Jedburg Abbey Inc.",8-091,2007-10-11,"0491 Management Consulting Services","October 24, 2007 to&amp;nbspNovember 30, 2011",,95400.00,
http://www.ocol-clo.gc.ca/html/dp_ca_556_e.php,"Office of the Commissioner of Official Languages","Altis Human Resources (Ottawa) Inc. (Altis SPR)",OP001-07-0522,2007-10-11,"0813 Temporary Help Services","October 18, 2007 to&amp;nbspFebruary 1, 2008",,17629.92,
http://www.ocol-clo.gc.ca/html/dp_ca_559_e.php,"Office of the Commissioner of Official Languages","C.B. - Z. Inc.",OP001-07-0073,2007-10-04,"0491 Management Consulting Services","August 20, 2007 to&amp;nbspMarch 31, 2008",,10696.06,
http://www.ocol-clo.gc.ca/html/dp_ca_560_e.php,"Office of the Commissioner of Official Languages","C.B. - Z. Inc.",OP001-07-0103,2007-10-02,"0491 Management Consulting Services","October 5, 2007 to&amp;nbspDecember 31, 2007",,10971.00,
http://www.ocol-clo.gc.ca/html/dp_ca_561_e.php,"Office of the Commissioner of Official Languages","C.B. - Z. Inc.",OP001-07-0104,2007-10-02,"0491 Management Consulting Services","October 5, 2007 to&amp;nbspDecember 31, 2007",,10971.00,
http://www.ocol-clo.gc.ca/html/dp_ca_562_e.php,"Office of the Commissioner of Official Languages","Barbara Personnel Inc.",OP001-07-0524,2007-10-01,"0813 Temporary Help Services","October 1, 2007 to&amp;nbspMarch 31, 2008",,53430.36,
http://www.ocol-clo.gc.ca/html/dp_ca_563_e.php,"Office of the Commissioner of Official Languages","Paul Pollack Personnel Ltd. (The Pollack Group)",OP001-07-0523,2007-10-01,"0813 Temporary Help Services","October 1, 2007 to&amp;nbspFebruary 1, 2008",,19143.60,
http://www.ocol-clo.gc.ca/html/dp_ca_564_e.php,"Office of the Commissioner of Official Languages","Paul-&Eacute;mile Leblanc",7-071,2007-10-01,"0492 Research Contracts","August 18, 2006 to&amp;nbspDecember 31, 2007",,30210.00,
http://www.ocol-clo.gc.ca/html/dp_ca_565_e.php,"Office of the Commissioner of Official Languages","Raymond Arsenault Consultants Inc.",8-008,2007-10-01,"0499 Other Professional Services","April 1, 2007 to&amp;nbspMarch 31, 2008",,23000.00,
http://www.ocol-clo.gc.ca/html/dp_ca_488_e.php,"Office of the Commissioner of Official Languages","3492125 Canada Inc. (Dennery Resources)",8-075,2007-09-27,"0491 Management Consulting Services","September 27, 2007 to&amp;nbspDecember 15, 2007",,15753.30,
http://www.ocol-clo.gc.ca/html/dp_ca_497_e.php,"Office of the Commissioner of Official Languages","C.B. - Z. Inc.",OP001-07-0066,2007-09-26,"0491 Management Consulting Services","July 9, 2007 to&amp;nbspDecember 31, 2007",,10971.00,
http://www.ocol-clo.gc.ca/html/dp_ca_489_e.php,"Office of the Commissioner of Official Languages","Harrington Marketing Limited (Harrington Staffing Services)",OP001-06-0526,2007-09-26,"0813 Temporary Help Services","November 21, 2006 to&amp;nbspSeptember 26, 2007",,74793.60,
http://www.ocol-clo.gc.ca/html/dp_ca_486_e.php,"Office of the Commissioner of Official Languages","1504041 Ontario Inc. (Tarajan Consultants)",8-085,2007-09-25,"0491 Management Consulting Services","October 1, 2007 to&amp;nbspMarch 31, 2008",,76320.00,
http://www.ocol-clo.gc.ca/html/dp_ca_490_e.php,"Office of the Commissioner of Official Languages","Spearhead Management Canada Limited",8-071,2007-09-24,"0491 Management Consulting Services","September 24, 2007 to&amp;nbspMarch 31, 2008",,75525.00,
http://www.ocol-clo.gc.ca/html/dp_ca_487_e.php,"Office of the Commissioner of Official Languages","Somos Consulting Group Inc.",8-076,2007-09-24,"0491 Management Consulting Services","October 1, 2007 to&amp;nbspMarch 31, 2008",,54060.00,
http://www.ocol-clo.gc.ca/html/dp_ca_491_e.php,"Office of the Commissioner of Official Languages","Barbara Personnel Inc.",OP001-06-0547,2007-09-20,"0813 Temporary Help Services","February 7, 2007 to&amp;nbspNovember 2, 2007",,34063.75,
http://www.ocol-clo.gc.ca/html/dp_ca_492_e.php,"Office of the Commissioner of Official Languages","Nisha Technologies Inc.",OP001-07-0091,2007-09-19,"1227 Computer Equipment &#150; Small","October 31, 2007",,15666.80,
http://www.ocol-clo.gc.ca/html/dp_ca_493_e.php,"Office of the Commissioner of Official Languages","MTS Allstream Inc.",OP001-07-0038,2007-09-18,"0472 Information Technology Consultants","December 11, 2007",,120840.00,
