http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=24718&quarter=1&fiscal=2009%2C%202010,"Canadian Environmental Assessment Agency","NALY MANAGEMENT CONSULTING INC",K4430-09-0007,2009-06-25,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2009-06-25 to 2009-12-30",,60000.00,"Provide human resources consultation services to the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=21667&quarter=2&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","STRATOS INC.",K4320-08-0014,2008-07-25,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-07-25 to 2009-03-31",,175693.00,"To evaluate the Cabinet Directive on Implementing the Canadian Environmental Assessment Act."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=21666&quarter=2&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","ALTIS HUMAN RESOURCES",K4330-08-0048,2008-07-24,"0813 Temporary help services","2008-08-05 to 2008-10-31",,23505.75,"Provide a temporary Senior Analyst to the Operational Support Directorate - staffing process is ongoing."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=21665&quarter=2&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","PORTAGE PERSONNEL INC.",K4440-08-0046,2008-07-21,"0813 Temporary help services","2008-07-21 to 2008-11-03",,10989.00,"Provide temporary support to the Records Management Group and the reception."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=21663&quarter=2&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4220-08-0044,2008-07-18,"0813 Temporary help services","2008-07-21 to 2008-10-31",,14664.38,"Provide temporary support to the Panel Secretariat Group - staffing process is ongoing."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=21664&quarter=2&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4260-08-0042,2008-07-18,"0813 Temporary help services","2008-07-16 to 2008-10-31",,14664.38,"Provide temporary support to the National Support Programs Coordinator."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=21662&quarter=2&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","ESSA TECHNOLOGIES LTD.",K4330-08-0049,2008-07-16,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-07-18 to 2008-10-31",,23756.00,"Develop an Environmental Assessment managers&#39; training package."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=21661&quarter=2&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4230-08-0037,2008-07-14,"0813 Temporary help services","2008-06-23 to 2008-10-31",,18574.88,"Provide temporary support to the Project Review Group - staffing process is ongoing."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=21660&quarter=2&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","HARRINGTON STAFFING SERVICES",K4410-08-0038,2008-07-11,"0813 Temporary help services","2008-06-30 to 2008-09-12",,32760.00,"Provide temporary support to the Communications Group."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20895&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","TEKNION FURNITURE SYSTEMS LTD.","LMD 81090",2008-06-24,"1231 Office furniture and furnishings, including parts",,,125355.84,"Purchase of office furniture and installation for the Agency due to transformation."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20891&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4450-08-0035,2008-06-16,"0813 Temporary help services","2008-06-16 to 2008-12-31",,32343.75,"Provide temporary support to the Information Technology Group due to transformation."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20888&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","ALTIS HUMAN RESOURCES",K4441-08-0031,2008-06-11,"0813 Temporary help services","2008-06-06 to 2008-08-31",,14230.80,"Provide temporary support to the Operational Support Group due to transformation - staffing process is ongoing."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20890&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","HARRINGTON STAFFING SERVICES",K4441-08-0030,2008-06-11,"0813 Temporary help services","2008-06-02 to 2008-08-31",,16041.38,"Provide temporary support to the Operational Support Group due to transformation - staffing process is ongoing."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20889&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","PAUL POLLACK PERSONNEL LIMITED",K4441-08-0032,2008-06-11,"0813 Temporary help services","2008-06-02 to 2008-08-31",,15790.95,"Provide temporary support to the Operational Support Group due to transformation - staffing process is ongoing."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20886&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","XEROX CANADA LTD.",K4441-08-0033,2008-05-28,"0533 Rental of machinery, office furniture and fixtures, and other equipment","2008-06-01 to 2013-05-30",,11520.00,"Rental of WorkCenter and copy charges for period of June 2008 to May 2013 for the Agency&#39;s Quebec Region."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20887&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","XEROX CANADA LTD.",K4441-08-0026,2008-05-28,"0533 Rental of machinery, office furniture and fixtures, and other equipment","2008-06-01 to 2010-05-31",,19824.00,"Rental of WorkCenter and copy charges for period of June 2008 to May 2013 for the Agency&#39;s Pacific &amp; Yukon Region."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20884&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","XEROX CANADA LTD.",K4441-08-0027,2008-05-27,"0533 Rental of machinery, office furniture and fixtures, and other equipment","2008-09-01 to 2013-08-31",,24900.00,"Rental of WorkCenter and copy charges for period of June 2008 to May 2013 for the Agency&#39;s Ontario Region."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20885&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","XEROX CANADA LTD.",K4441-08-0028,2008-05-27,"0533 Rental of machinery, office furniture and fixtures, and other equipment","2008-06-01 to 2013-05-31",,24900.00,"Rental of WorkCenter and copy charges for period of June 2008 to May 2013 for the Agency&#39;s Quebec Region."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20883&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4400-08-0024,2008-05-26,"0813 Temporary help services","2008-05-13 to 2008-08-15",,18572.40,"Provide temporary support to the Corporate Services Group due to the transfer of an employee."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20882&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","HUNT/TEMPORARILY YOURS",K4410-08-0022,2008-05-21,"0813 Temporary help services","2008-05-12 to 2008-09-12",,20349.75,"Provide temporary support to the Communications Language Services Unit."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20881&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","HARRINGTON STAFFING SERVICES",K4230-08-0018,2008-05-06,"0813 Temporary help services","2008-05-12 to 2008-08-29",,23821.88,"Provide temporary support to the Project Review Group - staffing process is ongoing."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20892&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","BELL CANADA","40331052 11-APR-2008",2008-05-02,"1221 Voice communication equipment",,,16645.00,"Purchase and installation of voice communication equipment due to transformation for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20880&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","FOUNDATION OF ADMINISTRATIVE JUSTICE",K4230-08-0020,2008-04-30,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-05-01 to 2008-07-15",,23380.00,"Development and delivery of a training course on administrative law and natural justice for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20875&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","XEROX CANADA LTD.",K4441-08-0017R,2008-04-29,"0533 Rental of machinery, office furniture and fixtures, and other equipment","2008-04-01 to 2013-03-31",,35520.00,"Rental of WorkCenter and copy charges for period of April 2008 to March 2013 for the Agency&#39;s Pacific &amp; Yukon Region."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20876&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","XEROX CANADA LTD.",K4441-08-0019R,2008-04-29,"0533 Rental of machinery, office furniture and fixtures, and other equipment","2008-04-01 to 2013-03-31",,44400.00,"Rental of WorkCenter and copy charges for period of April 2008 to March 2013 for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20879&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","XEROX CANADA LTD.",K4441-08-0016R,2008-04-29,"0533 Rental of machinery, office furniture and fixtures, and other equipment","2008-04-01 to 2013-03-31",,11400.00,"Rental of WorkCenter and copy charges for period of April 2008 to March 2013 for the Agency&#39;s Alberta &amp; Northwest Territories Region."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20873&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4230-08-0012,2008-04-25,"0813 Temporary help services","2008-04-21 to 2008-08-01",,14468.85,"Provide temporary help to the Project Review Group."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20870&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","LINDA LAURUS",K4220-08-0010,2008-04-24,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-04-24 to 2008-12-31",,51057.50,"Provide support in the coordination and completion of the writing and editing of the Joint Review Panel Report on the Environmental Impact Review of the Mackenzie Gas Project."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20871&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","MAINLAND REPORTING SERVICES INC.",k4220-07-0067,2008-04-24,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-04-24 to 2009-03-31",,150000.00,"Provide court reporter services for public hearings on the EnCana Shallow Gas Infill Development Project."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20872&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","XEROX CANADA LTD.",K4441-08-0015,2008-04-24,"0570 Rental - Other (specify)","2008-04-01 to 2013-03-31",,24000.00,"Copy charge for period of April 2008 to March 2013 for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20869&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","CHASE OFFICE INTERIORS INC",K4245-08-5002,2008-04-18,"1231 Office furniture and furnishings, including parts",,2008-05-02,10712.55,"Purchase of office furniture due to transformation for the Agency&#39;s Vancouver Region."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20868&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","ALTIS HUMAN RESOURCES",K4229-08-0008,2008-04-17,"0813 Temporary help services","2008-04-10 to 2008-06-26",,9889.96,"Provide temporary help to the Agency&#39;s National Support Program - staffing process is ongoing."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20867&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","CNW GROUP",K4410-08-0011,2008-04-16,"0351 Communications professional services not elsewhere specified","2008-04-16 to 2008-10-15",,17200.00,"Provide media distribution services to the Communications Group."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20866&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","JEAN-PIERRE MOUSSEAU",K4220-08-0013R,2008-04-16,"0410 Legal services","2008-04-18 to 2008-08-31",,23043.75,"Provide legal advice and related services for the Kearl Review Panel for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20864&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","INTERSOL GROUP: WARREN WILSON INC",K4230-08-0009,2008-04-15,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-04-14 to 2008-05-31",,10050.00,"Provide consulting and facilitation services to the Agency for a two-day workshop on Aboriginal Consultation."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20863&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","IPSOS-REID CORPORATION",K4320-07-0050,2008-04-14,"0492 Other Prof. Serv. - Research contracts (specify)","2008-01-14 to 2009-03-31",,24500.00,"Conduct key informant interviews concerning the evaluation of the substitution pilot review of the Emera Brunswick Pipeline."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20862&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","DARE HUMAN RESOURCES CORPORATION",K4200-07-0073,2008-04-01,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-03-12 to 2008-04-30",,10900.00,"Develop &quot;Readiness for Graduation form&quot; and assessment tools for promotion at the PC-02 level for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20859&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","ESSA TECHNOLOGIES LTD.",K4220-07-1020,2008-04-01,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-03-17 to 2009-03-01",,23500.00,"Provide expert writing services to the Joint Review Panel related to cumulative impacts assessments for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20861&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","PETER DOUGLAS ELIAS",K4220-07-1021,2008-04-01,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-03-17 to 2009-03-01",,23500.00,"Provide expert writing services to the Joint Review Panel related to socio-economic environment for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=20860&quarter=1&fiscal=2008%2C%202009,"Canadian Environmental Assessment Agency","RENAUD EXPERTISE INC.",K4413-08-0001,2008-04-01,"0494 Other Prof. Serv. - Translation services","2008-04-01 to 2009-03-31",,100000.00,"Provide translation services to the Agency&#39;s Communication Language Services Unit."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=19944&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","HUNT/TEMPORARILY YOURS",K4410-07-0080,2008-03-31,"0813 Temporary help services","2008-03-27 to 2008-06-26",,34195.13,"Provide temporary support to the Communications Translation Unit and to manage workload."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17108&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","XEROX CANADA LTD.",K4450-07-0075,2008-03-25,"1229 Computer equipment parts",,2008-03-31,18189.00,"Purchase of multifunctional printer for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17106&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","SOFTCHOICE CORPORATION",K4450-07-0077,2008-03-17,"1228 Computer Software",,2008-03-31,22580.00,"Purchase of MS office visio professional 2007 license, MS office project standard 2007 license, MS visual sourcesafe 2005 license, MS vstudio pro 2005 license and MS office publisher 2007 for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17107&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","SOFTCHOICE CORPORATION",K4450-07-0078,2008-03-17,"1228 Computer Software",,2008-03-31,12145.61,"Purchase of Adobe Acrobat Professional license, CS3 Design Premium license and CS3 Master Collection license for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17105&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","AURA ENVIRONMENTAL RESEARCH AND CONSULTING LTD.",K4320-07-0072,2008-02-29,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-03-03 to 2008-03-31",,11425.00,"Foster a common understanding of regional strategic environmental assessment at the federal level."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17104&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","ALTIS HUMAN RESOURCES",K4410-07-0070,2008-02-27,"0813 Temporary help services","2008-02-25 to 2008-03-31",,23040.00,"Provide temporary support to Communications Advisors and to manage workload."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17103&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4410-07-0068,2008-02-18,"0813 Temporary help services","2008-02-13 to 2008-03-31",,18486.00,"Provide temporary administrative support to the Communications Executive Service Unit due to an employee on leave."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17102&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","ENS ELEARNING SOLUTIONS INC.",K4260-07-0058,2008-02-15,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-01-29 to 2008-06-30",,14285.71,"Update the Agency&#39;s online tutorial."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17101&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","SHILLINGTON &amp; BURNS CONSULTANTS INC.",K4320-07-0064,2008-01-29,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2008-01-29 to 2008-03-31",,23809.53,"Draft an Operational Reference Guide to support Agency&#39;s new role in environment assessment and aboriginal consultation."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17099&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","FOXWISE TECHNOLOGIES INC.",K4440-07-0059,2008-01-23,"1227 Computer equipment - small - desktop/personal/portable/keyboard",,2008-02-02,34898.88,"Purchase of liquid crystal display monitors for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17100&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","GLOBAL UPHOLSTERY CO. INC.",K4440-07-0061,2008-01-23,"1231 Office furniture and furnishings, including parts",,,22425.30,"Purchase of secure file cabinets for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17098&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency",JOHNSONS,K4440-07-0063,2008-01-23,"1231 Office furniture and furnishings, including parts",,2008-02-29,19828.80,"Purchase of chairs for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17097&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","DARE HUMAN RESOURCES CORPORATION",K4430-07-0057,2008-01-21,"0813 Temporary help services","2008-01-21 to 2008-03-31",,68250.00,"Provide temporary classification advisor to the Agency&#39;s Human Resources due to transformation."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17096&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4230-07-0053,2008-01-14,"0813 Temporary help services","2008-01-18 to 2008-03-31",,12513.60,"Provide temporary administrative support to the Project Assessment and Regional Operations group and to the Office of the Vice-President of Program Delivery."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17095&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","PROFESSIONAL COMPUTER CONSULTANTS GROUP LTD. (O/A PROCOM)",K4430-07-0049,2008-01-09,"0813 Temporary help services","2008-01-14 to 2008-03-31",,72450.00,"Provide temporary staffing advisor to the Agency&#39;s Human Resources due to transformation."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17094&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency",SPHERION,K4430-07-0052,2008-01-09,"0813 Temporary help services","2008-01-14 to 2008-03-31",,72150.00,"Provide temporary staffing advisor to the Agency&#39;s Human Resources due to transformation."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=17093&quarter=4&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","053 CORRECTIONAL SERVICE / SERVICE CORRECTIONNEL",K4440-07-0051,2008-01-04,"1231 Office furniture and furnishings, including parts",,2008-01-28,23933.25,"Purchase of furniture for the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15758&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4430-07-0046,2007-12-18,"0813 Temporary help services","2007-12-12 to 2008-03-31",,17301.00,"Provide temporary administrative support in human resources for workload - staffing is ongoing."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15757&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","CBCI TELECOM INC",K4450-07-0045R,2007-12-17,"1223 Image/Video equipment",,2007-12-31,189155.90,"Provide audio-visual equipment for the Agency, including nine video conferencing units for use in the regions and headquarters."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15756&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","ALTIS HUMAN RESOURCES",K4440-07-0044,2007-12-14,"0813 Temporary help services","2007-12-10 to 2008-03-31",,27360.00,"Provide temporary support to the Senior Officer of Corporate Planning and Reporting due to the Agency&#39;s transformation."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15755&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","TNS CANADIAN FACTS INC.",K4229-07-0035,2007-12-06,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2007-12-01 to 2008-03-31",,14685.00,"Conduct three focus groups with recipients of funding through the Agency&#39;s Participant Funding Program to validate a client satisfaction survey."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15754&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency",SPHERION,K4440-07-0042,2007-11-28,"0813 Temporary help services","2007-11-26 to 2008-03-31",,79200.00,"Acquire temporary help to provide advice and guidance to employees on contracting and procurement policies, regulations and directives."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15753&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","INFORSIGHT INC.",K4310-07-0041,2007-11-19,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2007-11-30 to 2008-01-31",,15000.00,"Review and validation of business rules and delivery of updated business rule documentation for Canadian Environmental Application Registry Internet Site (CEARIS)."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15752&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","ROBERT HALF CANADA INC.",K4440-07-0040,2007-11-16,"0813 Temporary help services","2007-11-13 to 2008-03-31",,58515.00,"Provide temporary help to support the Senior Financial Officer in the Reporting Unit, due to the Agency&#39;s transformation."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15750&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","BARBARA HERRING &amp; ASSOCIATES INC.",K4430-07-0036,2007-11-06,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2007-11-06 to 2008-01-11",,17700.00,"Provide consultation services for employment equity assessment at the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15749&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4440-07-0037,2007-10-29,"0813 Temporary help services","2007-10-17 to 2008-03-31",,22080.00,"Provide temporary help for workload due to staff turnover at Agency reception."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15747&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","APS-ANTIAN PROFESSIONAL SERVICES INC.",K4410-07-0014,2007-10-23,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2007-10-22 to 2009-03-31",,29970.00,"Provide Access to Information and Privacy (ATIP) advisory services to the Agency."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15746&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4450-07-0028,2007-10-23,"0813 Temporary help services","2007-10-22 to 2007-12-14",,21449.03,"Provide temporary help for workload in the Informatics group due to the Agency&#39;s transformation."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15748&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","MAX AVIATION INC",K4241-07-1018,2007-10-23,"0561 Rental of aircraft","2007-10-29 to 2007-11-02",,13092.48,"Air charter services for Agency staff to attend public consultations for La Romaine Hydroelectric Project."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15745&quarter=3&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","EXCEL HUMAN RESOURCES",K4260-07-1060,2007-10-05,"0813 Temporary help services","2007-09-24 to 2007-12-28",,13698.60,"Provide temporary administrative support to the Training and Guidance Group and to the Advisory and Support Programs - staffing process is ongoing."
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15028&quarter=2&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","ALTIS HUMAN RESOURCES",K4430-07-0024,2007-09-18,"0813 Temporary help services","2007-09-17 to 2007-12-17",,30465.12,
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15027&quarter=2&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","JOUBERT MANAGEMENT CONSULTING SERVICES - SERVICES DE CONSEILS EN GESTION INC.",K4250-07-1015,2007-09-07,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2007-09-07 to 2007-09-12",,11016.00,
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15026&quarter=2&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","TK CANADA LIMITED",K4440-07-0022,2007-08-30,"1231 Office furniture and furnishings, including parts",,2007-09-14,15165.90,
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15025&quarter=2&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","PORTAGE PERSONNEL INC.",K4440-07-0029,2007-08-29,"0813 Temporary help services","2007-08-20 to 2008-02-29",,56254.50,
http://www.ceaa-acee.gc.ca/contracts-contrats/index-eng.cfm?state=detail&id=15024&quarter=2&fiscal=2007%2C%202008,"Canadian Environmental Assessment Agency","MARKETACCESS COMMUNICATIONS INC.",K4450-07-0021,2007-08-28,"0491 Other Prof. Serv. - Management consulting - OGD or programs","2007-08-28 to 2007-09-30",,9675.00,
