http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=300,"Elections Canada","NATIONAL PRINTERS",4-3146,2004-04-30,"0321 &ndash; Printing Services","2004-04-28 to 2004-04-30",,10325.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=301,"Elections Canada","NATIONAL PRINTERS",4-3147,2004-04-30,"0321 &ndash; Printing Services","2004-04-28 to 2004-04-30",,10325.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=302,"Elections Canada","HOTTE, JEAN-LOUIS",4-3184,2004-05-07,"0491 &ndash; Management Consulting","2004-05-02 to 2004-06-30",,24947.05,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=303,"Elections Canada","NORTHERN MICRO",4-3187,2004-05-04,"1227 &ndash; Computer Equipment &ndash; Small-desktop/Personal/Portable/Keyboard","2004-05-17 to 2004-05-31",,12866.75,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=304,"Elections Canada",FREEBALANCE,4-3210,2004-05-05,"1228 &ndash; Computer Software","2004-05-10 to 2005-05-09",,33223.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=305,"Elections Canada","THE REGIONAL GROUP",4-3218,2004-05-01,"0630 &ndash; Office Buildings","2004-05-07 to 2004-09-01",,10700.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=306,"Elections Canada","PRECISION TRANSFER TECHNOLOGIE",4-3265,2004-05-07,"0321 &ndash; Printing Services","2004-04-28 to 2004-06-30",,16578.58,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=307,"Elections Canada","PROGESTIC INTERNATIONAL INC.",4-3266,2004-05-26,"0491 &ndash; Management Consulting","2004-04-26 to 2004-06-07",,19046.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=308,"Elections Canada","THE COMMISSIONAIRES",4-3267,2004-05-07,"0210 &ndash; Transportation of Things Not Elsewhere Specified","2004-05-10 to 2005-03-31",,33432.79,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=309,"Elections Canada","VOICEPRINT CANADA",4-3275,2004-05-21,"0332 &ndash; Audio-visual Services","2004-05-07 to 2004-10-31",,14766.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=310,"Elections Canada","CLARKE, JEFF",4-3280,2004-05-11,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-05-10 to 2004-12-31",,13910.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=311,"Elections Canada","DOMINION INSTITUTE (THE)",4-3303,2004-06-09,"0492 &ndash; Research Contracts","2004-04-16 to 2005-03-31",,50290.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=312,"Elections Canada","HARQUAIL PHOTOGRAPHY",4-3319,2004-05-21,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-05-12 to 2004-12-31",,24396.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=313,"Elections Canada","BROWN, DWAYNE STUDIO INC.",4-3320,2004-05-14,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-05-12 to 2004-12-31",,13375.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=314,"Elections Canada","CANTIN, ADRIEN",4-3326,2004-06-10,"0491 &ndash; Management Consulting","2004-05-16 to 2004-08-31",,25464.93,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=315,"Elections Canada","S &amp; S SOFTWARE LTD.",4-3335,2004-05-19,"0472 &ndash; Information Technology Consultants","2004-05-17 to 2004-08-16",,29853.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=316,"Elections Canada","AJILON CANADA INC.",4-3339,2004-05-19,"0472 &ndash; Information Technology Consultants","2004-05-14 to 2004-06-30",,17976.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=317,"Elections Canada","TRI-CO PRINTING INC.",4-3352,2004-05-18,"0321 &ndash; Printing Services","2004-05-17 to 2004-07-30",,19255.72,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=318,"Elections Canada","DATA FIX",4-3358,2004-05-21,"0341 &ndash; Communications Research Services","2004-05-13 to 2004-05-31",,19260.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=319,"Elections Canada","LOWE-MARTIN GROUP INC.",4-3378,2004-05-19,"0321 &ndash; Printing Services","2004-05-19 to 2004-05-25",,10700.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=320,"Elections Canada","TRI-CO PRINTING INC.",4-3383,2004-05-20,"0321 &ndash; Printing Services","2004-05-20 to 2004-12-31",,16471.58,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=321,"Elections Canada","WORKLOGIC CORPORATION",4-3392,2004-06-07,"0670 &ndash; Computer Equipment &ndash; Hardware and Software","2004-06-01 to 2005-05-31",,20665.98,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=322,"Elections Canada","JOHNSTON EQUIPMENT",4-3395,2004-05-21,"1249 &ndash; Other Equipment and Parts","2004-05-07 to 2004-05-28",,12385.25,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=323,"Elections Canada","JORDAN, NESBITT AND ASSOCIATES",4-3396,2004-05-21,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-05-23 to 2004-06-28",,13460.60,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=324,"Elections Canada","CREMER, PIERRE",4-3399,2004-05-21,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-05-23 to 2004-06-28",,10031.25,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=325,"Elections Canada","EXCEL HUMAN RESOURCES",4-3400,2004-05-21,"0472 &ndash; Information Technology Consultants","2004-05-26 to 2004-07-09",,20843.60,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=326,"Elections Canada","QUNARA INC.",4-3401,2004-05-21,"0472 &ndash; Information Technology Consultants","2004-05-26 to 2004-07-09",,27820.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=327,"Elections Canada","FSG CONSULTANTS",4-3402,2004-05-21,"0472 &ndash; Information Technology Consultants","2004-05-26 to 2004-07-09",,23540.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=328,"Elections Canada","FSG CONSULTANTS",4-3403,2004-05-21,"0472 &ndash; Information Technology Consultants","2004-05-26 to 2004-07-09",,20116.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=329,"Elections Canada",SYSTEMATIX,4-3404,2004-05-21,"0472 &ndash; Information Technology Consultants","2004-05-26 to 2004-07-09",,22898.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=330,"Elections Canada","HPH CONSULTING SERVICES INC.",4-3406,2004-05-27,"0491 &ndash; Management Consulting","2004-05-25 to 2004-12-30",,24610.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=331,"Elections Canada",SYSTEMATIX,4-3407,2004-05-21,"0472 &ndash; Information Technology Consultants","2004-05-26 to 2004-07-09",,22898.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=332,"Elections Canada",SYSTEMATIX,4-3408,2004-05-21,"0472 &ndash; Information Technology Consultants","2004-05-26 to 2004-07-09",,26108.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=333,"Elections Canada","ALBERT AT BAY SUITE HOTEL",4-3410,2004-05-21,"0570 &ndash; Rental &ndash; Other","2004-05-14 to 2004-07-31",,192359.25,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=334,"Elections Canada","1270380 ONTARIO LTD.",4-3411,2004-05-26,"0491 &ndash; Management Consulting","2004-05-24 to 2004-10-29",,84262.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=335,"Elections Canada","EKOS RESEARCH",4-3412,2004-05-21,"0859 &ndash; Other Business Services Not Elsewhere Specified","2004-05-25 to 2004-12-31",,133209.65,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=336,"Elections Canada","EXCEL HUMAN RESOURCES",4-3416,2004-05-24,"0813 &ndash; Temporary Help Services","2004-05-24 to 2004-07-02",,10963.86,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=337,"Elections Canada","EXCEL HUMAN RESOURCES",4-3426,2004-05-24,"0813 &ndash; Temporary Help Services","2004-05-24 to 2004-06-30",,12067.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=338,"Elections Canada","EXCEL HUMAN RESOURCES",4-3427,2004-05-24,"0813 &ndash; Temporary Help Services","2004-05-24 to 2004-06-16",,12067.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=339,"Elections Canada","HUNT TEMPORARILY YOURS",4-3430,2004-05-24,"0813 &ndash; Temporary Help Services","2004-05-24 to 2004-06-28",,11346.28,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=340,"Elections Canada","EXCEL HUMAN RESOURCES",4-3454,2004-05-24,"0472 &ndash; Information Technology Consultants","2004-05-26 to 2004-07-09",,25038.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=341,"Elections Canada","FSG CONSULTANTS",4-3455,2004-05-24,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-05-23 to 2004-06-28",,10004.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=342,"Elections Canada","COSSETTE COMMUNICATIONS",4-3463,2004-06-01,"0301 &ndash; Advertising Services","2004-05-28 to 2004-06-30",,9555367.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=343,"Elections Canada","EXCEL HUMAN RESOURCES",4-3490,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-26 to 2004-08-17",,19050.96,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=344,"Elections Canada","EXCEL HUMAN RESOURCES",4-3494,2004-05-26,"0813 &ndash; Temporary Help Services","2004-05-27 to 2005-01-12",,78532.66,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=345,"Elections Canada","PRECISION TRANSFER TECHNOLOGIE",4-3528,2004-05-26,"0321 &ndash; Printing Services","2004-05-27 to 2004-08-31",,12936.30,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=346,"Elections Canada","PRECISION TRANSFER TECHNOLOGIE",4-3533,2004-05-28,"0332 &ndash; Audio-visual Services","2004-04-19 to 2004-07-30",,23904.87,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=347,"Elections Canada","DONNA CONA INC.",4-3537,2004-05-31,"0491 &ndash; Management Consulting","2004-05-28 to 2004-12-24",,24546.80,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=348,"Elections Canada","ROBERT HALF CANADA INC.",4-3539,2004-05-27,"0813 &ndash; Temporary Help Services","2004-05-31 to 2005-01-12",,88007.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=349,"Elections Canada","LORTIE, ANDR&Eacute;E",4-3552,2004-05-31,"0491 &ndash; Management Consulting","2004-05-28 to 2004-07-16",,22470.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=350,"Elections Canada",SYSTEMATIX,4-3557,2004-05-28,"0472 &ndash; Information Technology Consultants","2004-05-31 to 2004-07-09",,22898.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=351,"Elections Canada","BROOKFIELD LEPAGE JOHNSON",4-3567,2004-05-28,"0709 &ndash; Other Utility Services","2004-05-28 to 2004-06-29",,22009.88,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=352,"Elections Canada","SPIRIT CREATIVE ADVERTISING",4-3570,2004-06-02,"0301 &ndash; Advertising Services","2004-05-29 to 2004-12-31",,63611.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=353,"Elections Canada","ERA INTEGRATED MARKET",4-3571,2004-06-03,"0301 &ndash; Advertising Services","2004-05-31 to 2004-12-31",,72760.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=354,"Elections Canada","COSSETTE COMMUNICATIONS",4-3572,2004-06-08,"0301 &ndash; Advertising Services","2004-05-31 to 2004-06-30",,11582.75,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=355,"Elections Canada","F&Eacute;D&Eacute;RATION CANADIENNE POUR L&#39;ALPHAB&Eacute;TISATION EN FRAN&Ccedil;AIS",4-3573,2004-06-04,"0352 &ndash; Public Relations Services","2004-05-25 to 2004-06-30",,18000.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=356,"Elections Canada","THE PEOPLE BANK",4-3576,2004-05-31,"0813 &ndash; Temporary Help Services","2004-05-19 to 2004-08-11",,11268.61,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=357,"Elections Canada","THE PEOPLE BANK",4-3577,2004-05-31,"0813 &ndash; Temporary Help Services","2004-05-19 to 2004-08-11",,12613.92,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=358,"Elections Canada","THE PEOPLE BANK",4-3578,2004-05-31,"0813 &ndash; Temporary Help Services","2004-05-19 to 2004-09-17",,11268.61,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=359,"Elections Canada","THE PEOPLE BANK",4-3579,2004-05-31,"0813 &ndash; Temporary Help Services","2004-05-19 to 2004-12-24",,11268.61,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=360,"Elections Canada","THE PEOPLE BANK",4-3580,2004-05-31,"0813 &ndash; Temporary Help Services","2004-05-19 to 2004-12-24",,11268.61,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=361,"Elections Canada","BARBARA PERSONNEL INC.",4-3584,2004-06-01,"0813 &ndash; Temporary Help Services","2004-06-01 to 2004-11-30",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=362,"Elections Canada","BARBARA PERSONNEL INC.",4-3586,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-08-27",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=363,"Elections Canada","BARBARA PERSONNEL INC.",4-3587,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-08-27",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=364,"Elections Canada","CANADA POST",4-3588,2004-05-31,"0499 &ndash; Other Professional Services Not Elsewhere Specified","2004-05-13 to 2004-06-30",,45933.25,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=365,"Elections Canada","BARBARA PERSONNEL INC.",4-3589,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-11-30",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=366,"Elections Canada","BARBARA PERSONNEL INC.",4-3590,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-08-27",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=367,"Elections Canada","BARBARA PERSONNEL INC.",4-3591,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-11-30",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=368,"Elections Canada","BARBARA PERSONNEL INC.",4-3593,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-07-16",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=369,"Elections Canada","BARBARA PERSONNEL INC.",4-3594,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-11-30",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=370,"Elections Canada","BARBARA PERSONNEL INC.",4-3595,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-10-08",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=371,"Elections Canada","BARBARA PERSONNEL INC.",4-3596,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-07-16",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=372,"Elections Canada","BARBARA PERSONNEL INC.",4-3598,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-07-16",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=373,"Elections Canada","BARBARA PERSONNEL INC.",4-3599,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-07-16",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=374,"Elections Canada","BARBARA PERSONNEL INC.",4-3600,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-08-27",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=375,"Elections Canada","BARBARA PERSONNEL INC.",4-3601,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-08-27",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=376,"Elections Canada","BARBARA PERSONNEL INC.",4-3602,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-07-16",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=377,"Elections Canada","BARBARA PERSONNEL INC.",4-3603,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-07-16",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=378,"Elections Canada","BARBARA PERSONNEL INC.",4-3604,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-12-31",,14748.88,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=379,"Elections Canada","BARBARA PERSONNEL INC.",4-3605,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-08-27",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=380,"Elections Canada","BARBARA PERSONNEL INC.",4-3606,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-08-27",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=381,"Elections Canada","BARBARA PERSONNEL INC.",4-3607,2004-06-01,"0813 &ndash; Temporary Help Services","2004-05-17 to 2004-08-27",,15110.54,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=382,"Elections Canada","FREEBALANCE INC.",4-3621,2004-06-02,"0472 &ndash; Information Technology Consultants","2004-06-02 to 2005-03-31",,16050.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=383,"Elections Canada","PRINTCRAFTERS INC.",4-3622,2004-06-02,"0321 &ndash; Printing Services","2004-05-30 to 2004-08-31",,23112.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=384,"Elections Canada","FREEBALANCE INC.",4-3623,2004-06-02,"1228 &ndash; Computer Software","2004-06-02 to 2005-06-01",,34796.40,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=385,"Elections Canada","NATIONAL ABORIGINAL WOMEN&#39;S ORGANIZATION",4-3630,2004-06-08,"0499 &ndash; Other Professional Services Not Elsewhere Specified","2004-06-03 to 2004-07-16",,53500.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=386,"Elections Canada","GML RECORDS MANAGEMENT",4-3631,2004-06-03,"0859 &ndash; Other Business Services Not Elsewhere Specified","2004-06-07 to 2005-03-31",,24075.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=387,"Elections Canada","TRM TECHNOLOGIES INC.",4-3657,2004-06-14,"0472 &ndash; Information Technology Consultants","2004-06-07 to 2005-03-31",,40660.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=388,"Elections Canada","T BASE COMMUNICATIONS INC.",4-3677,2004-06-09,"0499 &ndash; Other Professional Services Not Elsewhere Specified","2004-06-05 to 2004-06-30",,58850.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=389,"Elections Canada","GILMORE REPRODUCTIONS",4-3683,2004-06-08,"0321 &ndash; Printing Services","2004-06-08 to 2004-12-30",,21496.30,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=390,"Elections Canada","CANON CANADA INC.",4-3691,2004-06-09,"1239 &ndash; Other Office Equipment and Parts","2004-06-11 to 2007-06-10",,37664.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=391,"Elections Canada","S &amp; S SOFTWARE LTD.",4-3696,2004-06-16,"0472 &ndash; Information Technology Consultants","2004-06-07 to 2004-07-30",,26482.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=392,"Elections Canada","CANADIAN INSTITUTE FOR THE BLIND",4-3697,2004-06-16,"0499 &ndash; Other Professional Services Not Elsewhere Specified","2004-05-19 to 2004-06-30",,46428.37,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=393,"Elections Canada","FAMOUS PLAYERS MEDIA",4-3706,2004-06-16,"0301 &ndash; Advertising Services","2004-06-11 to 2004-06-24",,18858.75,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=394,"Elections Canada","QUNARA INC.",4-3707,2004-06-18,"0472 &ndash; Information Technology Consultants","2004-06-11 to 2004-07-16",,20397.47,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=395,"Elections Canada","GRAND AND TOY",4-3714,2004-06-11,"1179 &ndash; Miscellaneous Manufactured Articles","2004-06-14 to 2004-06-18",,16611.75,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=396,"Elections Canada","DECIMA RESEARCH INC.",4-3719,2004-06-22,"0491 &ndash; Management Consulting","2004-06-14 to 2004-12-31",,28890.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=397,"Elections Canada",ADECCO,4-3722,2004-06-11,"0813 &ndash; Temporary Help Services","2004-06-16 to 2005-03-11",,22646.76,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=398,"Elections Canada","NATIONAL PRINTERS",4-3726,2004-06-14,"0321 &ndash; Printing Services","2004-06-11 to 2004-07-30",,12829.30,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=399,"Elections Canada","FSG CONSULTANTS",4-3740,2004-06-16,"0472 &ndash; Information Technology Consultants","2004-07-01 to 2004-09-30",,43784.40,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=400,"Elections Canada","RENAUD FOSTER",4-3750,2004-06-28,"0491 &ndash; Management Consulting","2004-06-21 to 2004-09-30",,24931.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=401,"Elections Canada","COMPUTER MEDIA GROUP",4-3763,2004-06-17,"1179 &ndash; Miscellaneous Manufactured Articles","2004-06-11 to 2004-06-25",,20163.08,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=402,"Elections Canada","MARJERRISON, PAM",4-3810,2004-06-23,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-07-01 to 2004-09-30",,24604.65,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=403,"Elections Canada","JORDAN, NESBITT AND ASSOCIATES",4-3811,2004-06-23,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-07-01 to 2004-09-30",,16231.90,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=404,"Elections Canada","MORISSET, PAUL",4-3812,2004-06-23,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-07-01 to 2004-09-30",,10700.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=405,"Elections Canada","MORISSET, PAUL",4-3813,2004-06-23,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-07-01 to 2004-09-30",,21400.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=406,"Elections Canada","PITRE, CHRIS",4-3816,2004-06-23,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-07-01 to 2004-09-30",,21387.16,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=407,"Elections Canada","CREMER, PIERRE",4-3824,2004-06-23,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-07-01 to 2004-09-30",,21346.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2004&quarter=1&id=408,"Elections Canada","CREMER, PIERRE",4-3825,2004-06-23,"0351 &ndash; Communications Professional Services Not Elsewhere Specified","2004-07-01 to 2004-09-30",,10673.25,
