http://www.wd.gc.ca/eng/7772.asp?id=740,"Western Economic Diversification Canada","Softchoice Corporation",P0800784,2008-02-05,"1228* - Computer software",,,11686.50,"35 copies of MS Office Standard Edition 2007 for Canada/Manitoba Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=720,"Western Economic Diversification Canada","National Public Relations",P0800788,2008-02-05,"352* - Public relations services",,,10500.00,"Media and event management assistance"
http://www.wd.gc.ca/eng/7772.asp?id=731,"Western Economic Diversification Canada","Inland Audio Visual Ltd.",P0800790,2008-02-05,"1226* - Computer equipment - large/medium - mainframe, mini",,,8145.08,"Video-conferencing equipment for Manitoba satellite offices"
http://www.wd.gc.ca/eng/7772.asp?id=730,"Western Economic Diversification Canada","Inland Audio Visual Ltd.",P0800790,2008-02-05,"1221* - Voice communications equipment",,,5223.71,"Video-conferencing equipment for Manitoba satellite offices"
http://www.wd.gc.ca/eng/7772.asp?id=710,"Western Economic Diversification Canada","Robinson Communications Ltd.",P0800831,2008-02-05,"859* - Other business services not elsewhere specified",,,24990.00,"Development of Renewal of the Federal Public Service videos"
http://www.wd.gc.ca/eng/7772.asp?id=734,"Western Economic Diversification Canada","Insight Canada",P0800775,2008-02-04,"1227* - Computer equipment - small-desktop/ personal/ portable/keyboard",,,23121.00,"2 Laptop computers, 10 CPUs and 10 flat panel monitors for Winnipeg office"
http://www.wd.gc.ca/eng/7772.asp?id=729,"Western Economic Diversification Canada","Inland Audio Visual Ltd.",P0800777,2008-02-04,"1239* - Other office equipment and parts",,,11585.24,"Overhead projector, television, DVD/VCR, and assessories for Winnipeg office"
http://www.wd.gc.ca/eng/7772.asp?id=736,"Western Economic Diversification Canada","Insight Canada",P0800779,2008-02-04,"1239* - Other office equipment and parts",,,2653.45,"5 desktop CPUs and 2 servers and a storage rack for Canada/Manitoba Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=735,"Western Economic Diversification Canada","Insight Canada",P0800779,2008-02-04,"1227* - Computer equipment - small-desktop/ personal/ portable/keyboard",,,18532.59,"5 desktop CPUs and 2 servers and a storage rack for Canada/Manitoba Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=705,"Western Economic Diversification Canada","Bell Canada",P0801001,2008-02-02,"1228* - Computer software",,,22050.00,"3-year subscription renewal to Websense"
http://www.wd.gc.ca/eng/7772.asp?id=719,"Western Economic Diversification Canada","Impact Communications Ltd.",P0800786,2008-02-01,"491* - Management consulting",,,24675.00,"Feasibility study for a womens&#39; trade mission to the U.S."
http://www.wd.gc.ca/eng/7772.asp?id=738,"Western Economic Diversification Canada","Meyers, Norris &amp; Penny",P0800903,2008-02-01,"491* - Management consulting",,,26250.00,"Research and roundtables to assess strengths and weaknesses in ethno cultural communities in Winnipeg to the Asia-Pacific region, and explore opportunities to develop trade and investment in the Asia-Pacific Gateways and Corridors Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=744,"Western Economic Diversification Canada","XEROX Canada Ltd.",P0800761,2008-01-29,"1239* - Other office equipment and parts",,,18459.00,"5-year lease on photocopier for Winnipeg office"
http://www.wd.gc.ca/eng/7772.asp?id=743,"Western Economic Diversification Canada","XEROX Canada Ltd.",P0800762,2008-01-29,"1239* - Other office equipment and parts",,,19719.00,"5-year lease on photocopier for Winnipeg office"
http://www.wd.gc.ca/eng/7772.asp?id=748,"Western Economic Diversification Canada","Bluesky Strategy Group Incorporated",P0800750,2008-01-28,"499* - Other professional services not otherwise specified",,,10500.00,"Develop content for Protocol Handbook"
http://www.wd.gc.ca/eng/7772.asp?id=751,"Western Economic Diversification Canada","Nitro Microsystems Inc.",P0800752,2008-01-28,"1227* - Computer equipment - small-desktop/ personal/ portable/keyboard",,,10159.80,"10 computers for the Ottawa office"
http://www.wd.gc.ca/eng/7772.asp?id=723,"Western Economic Diversification Canada","Inland Audio Visual Ltd.",P0800759,2008-01-28,"1223* - Image/video equipment",,,25744.00,"Video-conferencing equipment for Canada-Saskatchewan Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=724,"Western Economic Diversification Canada","Inland Audio Visual Ltd.",P0800759,2008-01-28,"1228* - Computer software",,,9037.75,"Video-conferencing equipment for Canada-Saskatchewan Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=671,"Western Economic Diversification Canada","ConversArt Consulting Limited",P0800899,2008-01-28,"491* - Management consulting",,,15075.00,"Alberta Water Workshop facilitator for the Alberta Federal Council"
http://www.wd.gc.ca/eng/7772.asp?id=713,"Western Economic Diversification Canada","Community Futures Development Corporation of Mt. Waddington",P0800740,2008-01-24,"491* - Management consulting",,,10500.00,"Regional support to Community Futures Development Corporations for performance measurement report systems"
http://www.wd.gc.ca/eng/7772.asp?id=706,"Western Economic Diversification Canada","Community Futures Development Corporation of Shuswap",P0800741,2008-01-24,"491* - Management consulting",,,10500.00,"Regional support to Community Futures Development Corporations for performance measurement report systems"
http://www.wd.gc.ca/eng/7772.asp?id=714,"Western Economic Diversification Canada","Community Futures Development Corporation of Thompson Country",P0800742,2008-01-24,"491* - Management consulting",,,10500.00,"Regional support to Community Futures Development Corporations for performance measurement report systems"
http://www.wd.gc.ca/eng/7772.asp?id=675,"Western Economic Diversification Canada","EKOS Research Associates Inc.",P0800757,2008-01-24,"499* - Other professional services not otherwise specified",,,17325.00,"Analysis of WD&#39;s State of the Workplace Survey"
http://www.wd.gc.ca/eng/7772.asp?id=700,"Western Economic Diversification Canada","Whalebone Productions Ltd.",P0800869,2008-01-02,"491* - Management consulting",,,74773.75,"North Asia Technology Capabilities Study Tour of Western Canada"
http://www.wd.gc.ca/eng/7772.asp?id=655,"Western Economic Diversification Canada","Inland Audio Visual",P0800663,2007-12-21,"1223* - Image/video equipment",,,37100.00,"Tandberg MPS800 video-conferencing equipment for Winnipeg office"
http://www.wd.gc.ca/eng/7772.asp?id=702,"Western Economic Diversification Canada","Asia Pacific Foundation of Canada",P0800721,2007-12-21,"491* - Management consulting",,,76000.00,"Building a Gateway Economy research study; case studies of two or three sectors in Western Canada"
http://www.wd.gc.ca/eng/7772.asp?id=676,"Western Economic Diversification Canada","Hemingway Green Inc.",P0800760,2007-12-13,"491* - Management consulting",,,14734.00,"WD Public Service Renewal outreach communication plan and activities"
http://www.wd.gc.ca/eng/7772.asp?id=663,"Western Economic Diversification Canada","General Motors of Canada Ltd.",P0800655,2007-12-10,"1261* - Road motor vehicles",,,19254.90,"2008 Chevrolet Impala"
http://www.wd.gc.ca/eng/7772.asp?id=649,"Western Economic Diversification Canada","Redstone Management Consulting Ltd.",P0800660,2007-12-10,"491* - Management consulting",,,21170.00,"BioProducts Alberta contribution evaluation"
http://www.wd.gc.ca/eng/7772.asp?id=654,"Western Economic Diversification Canada","Steelcase Canada Ltd.",P0800624,2007-12-06,"1231* - Office furniture and furnishings, including parts",,,25816.19,"Boardroom, office and side chairs for the Saskatoon office"
http://www.wd.gc.ca/eng/7772.asp?id=642,"Western Economic Diversification Canada","Chase Office Interiors Inc.",P0800621,2007-12-05,"1231* - Office furniture and furnishings, including parts",,,37485.78,"Office furnishings for Calgary office"
http://www.wd.gc.ca/eng/7772.asp?id=661,"Western Economic Diversification Canada","Barbara Personnel Inc.",P0800642,2007-12-04,"813* - Temporary help services",,,17400.96,"Temporary help for the Ottawa office"
http://www.wd.gc.ca/eng/7772.asp?id=653,"Western Economic Diversification Canada","Stantec Consulting Ltd.",P0800594,2007-11-26,"491* - Management consulting",,,42400.00,"Environmental assessment services for the Canada/ Saskatchewan Municipal Rural Infrastructure Program and other WD projects if required"
http://www.wd.gc.ca/eng/7772.asp?id=656,"Western Economic Diversification Canada","Insight Canada",P0800591,2007-11-23,"1227* - Computer equipment - small-desktop/ personal/ portable/keyboard",,,13303.00,"Hard drives and CPU desktop computers for Winnipeg office"
http://www.wd.gc.ca/eng/7772.asp?id=657,"Western Economic Diversification Canada","Kelly Services (Canada) Ltd.",P0800579,2007-11-19,"813* - Temporary help services",,,16845.77,"Temporary help for Canada/Manitoba Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=650,"Western Economic Diversification Canada","Sunrich Management Inc.",P0800574,2007-11-14,"491* - Management consulting",,,10600.00,"Prepare content and provide administrative support for delivery of regional workshops for B.C. Community Futures Development Corporations"
http://www.wd.gc.ca/eng/7772.asp?id=651,"Western Economic Diversification Canada","Kelly Services (Canada) Ltd.",P0800519,2007-11-05,"813* - Temporary help services",,,14348.16,"Temporary services for Canada/Saskatchewan Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=660,"Western Economic Diversification Canada","InfoCanada T46206",P0800550,2007-11-01,"1143* - Printed matter, including books, newspapers, pictures, manuscripts and forms",,,11212.15,"Purchase 27 copies of the Manitoba Business Directory"
http://www.wd.gc.ca/eng/7772.asp?id=648,"Western Economic Diversification Canada","RIS Resource Information Systems Inc.",P0800547,2007-10-31,"472* - Information technology consultants",,,157930.00,"Project Manager for Project Gateway"
http://www.wd.gc.ca/eng/7772.asp?id=659,"Western Economic Diversification Canada","Kelly Services (Canada) Ltd.",P0800534,2007-10-23,"813* - Temporary help services",,,14156.09,"Temporary help for Canada/Manitoba Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=647,"Western Economic Diversification Canada","Kinkaide Enterprises Inc.",P0800670,2007-10-22,"491* - Management consulting",,,23850.00,"Evaluation of the Network for Emerging Wireless Technologies located in Calgary"
http://www.wd.gc.ca/eng/7772.asp?id=662,"Western Economic Diversification Canada","Excel Human Resources",P0800529,2007-10-18,"813* - Temporary help services",,,27750.80,"Temporary help for the Ottawa office"
http://www.wd.gc.ca/eng/7772.asp?id=646,"Western Economic Diversification Canada","KPMG LLP",P0800610,2007-10-17,"401* - Accounting and audit services",,,83475.00,"Women&#39;s Enterprise Initiative review"
http://www.wd.gc.ca/eng/7772.asp?id=658,"Western Economic Diversification Canada","Kelly Services (Canada) Ltd.",P0800508,2007-10-11,"813* - Temporary help services",,,21103.50,"Temporary help for Canada/Manitoba Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=664,"Western Economic Diversification Canada","Ekos Research Associates Ltd.",P0800514,2007-10-11,"341* - Communications Research Services",,,48081.20,"Telephone survey of WD clients"
http://www.wd.gc.ca/eng/7772.asp?id=645,"Western Economic Diversification Canada","Global Advantage Consulting Group Inc.",P0800537,2007-10-09,"491* - Management consulting",,,42848.38,"Facilitate a policy development process for WD&#39;s strategic priorities"
http://www.wd.gc.ca/eng/7772.asp?id=643,"Western Economic Diversification Canada","Speakers&#39; Spotlight",P0800585,2007-10-08,"446* - Training consultants",,,10450.00,"Deliver keynote presentation and a workshop at the Alberta Managers Network Fall Forum, October 17-18, 2007"
http://www.wd.gc.ca/eng/7772.asp?id=652,"Western Economic Diversification Canada","Metafore Limited Partnership",P0800521,2007-10-05,"1227* - Computer equipment - small-desktop/ personal/ portable/keyboard",,,17370.22,"Various computer components for Saskatoon office, including hard drives, mice, keyboards, towers, ROM and floppy drives, monitors, as well as Windows XP Pro packages and environmental fees"
http://www.wd.gc.ca/eng/7772.asp?id=644,"Western Economic Diversification Canada","Dell Canada Inc.",P0800502,2007-10-04,"1226* - Computer equipment - large/medium - mainframe, mini",,,13558.46,"Dell PowerEdge 2950 Server for Edmonton office"
http://www.wd.gc.ca/eng/7772.asp?id=607,"Western Economic Diversification Canada","Anthony Macauley Associates",P0800462,2007-09-27,"472* - Information technology consultants",,,11660.00,"GX financial management system - program updates and additions to the Supplier module"
http://www.wd.gc.ca/eng/7772.asp?id=615,"Western Economic Diversification Canada","Community Futures Development Association of British Columbia",P0800482,2007-09-27,"491* - Management consulting",,,22260.00,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=614,"Western Economic Diversification Canada","Amor Consulting Inc.",P0800478,2007-09-19,"446* - Training consultants",,,22808.00,"Follow-up to &quot;Giving and Receiving Feedback&quot; training session"
http://www.wd.gc.ca/eng/7772.asp?id=640,"Western Economic Diversification Canada","Robert Half Canada Inc.",P0800458,2007-09-17,"813* - Temporary help services",,,15136.80,"Temporary help for Ottawa, Finance and Corporate Services"
http://www.wd.gc.ca/eng/7772.asp?id=622,"Western Economic Diversification Canada","Community Futures Development Corporation of Fraser Fort George",P0800358,2007-08-29,"491* - Management consulting",,,86496.00,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=626,"Western Economic Diversification Canada","Community Futures Development Corporation of North Cariboo",P0800359,2007-08-29,"491* - Management consulting",,,86496.00,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=618,"Western Economic Diversification Canada","Community Futures Development Corporation of Cariboo-Chilcotin",P0800360,2007-08-29,"491* - Management consulting",,,86496.00,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=624,"Western Economic Diversification Canada","Community Futures Development Corporation of Nadina",P0800361,2007-08-29,"491* - Management consulting",,,86496.00,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=629,"Western Economic Diversification Canada","Community Futures Development Corporation of Stuart-Nechako",P0800362,2007-08-29,"491* - Management consulting",,,86496.00,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=619,"Western Economic Diversification Canada","Community Futures Development Corporation of Central Interior First Nations",P0800363,2007-08-29,"491* - Management consulting",,,81090.00,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=617,"Western Economic Diversification Canada","Community Futures Development Corporation of Boundary Area",P0800364,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=620,"Western Economic Diversification Canada","Community Futures Development Corporation of Central Kootenay",P0800365,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=621,"Western Economic Diversification Canada","Community Futures Development Corporation of Central Okanagan",P0800366,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=623,"Western Economic Diversification Canada","Community Futures Development Corporation of Greater Trail",P0800367,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=625,"Western Economic Diversification Canada","Community Futures Development Corporation of Nicola Valley",P0800368,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=632,"Western Economic Diversification Canada","Community Futures Development Corporation of the North Okanagan",P0800369,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=627,"Western Economic Diversification Canada","Community Futures Development Corporation of Okanagan-Similkameen",P0800370,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=628,"Western Economic Diversification Canada","Community Futures Development Corporation of Peace Liard",P0800371,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=634,"Western Economic Diversification Canada","Community Futures Development Corporation of the Shuswap",P0800373,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=633,"Western Economic Diversification Canada","Community Futures Development Corporation of the S.E. Region of BC",P0800374,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=630,"Western Economic Diversification Canada","Community Futures Development Corporation of Sun Country",P0800375,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=631,"Western Economic Diversification Canada","Community Futures Development Corporation of Thompson Country",P0800376,2007-08-29,"491* - Management consulting",,,27445.52,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=616,"Western Economic Diversification Canada","Community Futures Development Corporation of 16/37",P0800378,2007-08-29,"491* - Management consulting",,,15319.12,"To provide outreach and advisory services for Mountain Pine Beetle Community Economic Development Initiative"
http://www.wd.gc.ca/eng/7772.asp?id=611,"Western Economic Diversification Canada","Golder Associates Ltd.",P0800412,2007-08-29,"491* - Management consulting",,,25000.00,"Environmental assessment services for the Infrastructure Canada-Alberta Program and Canada-Alberta Municipal Rural Infrastructure Fund"
http://www.wd.gc.ca/eng/7772.asp?id=608,"Western Economic Diversification Canada","Wayne Beaupre o/a Kenway Consulting",P0800413,2007-08-29,"446* - Training consultants",,,17840.00,"Managers&#39; Labour Relations course development and training"
http://www.wd.gc.ca/eng/7772.asp?id=741,"Western Economic Diversification Canada","Summit Insight LLC",P0800551,2007-08-22,"491* - Management consulting",,,23850.00,"Export market planning and international business development consultations"
http://www.wd.gc.ca/eng/7772.asp?id=636,"Western Economic Diversification Canada","Intermedia International Inc.",P0800395,2007-08-20,"351* - Communications professional services not elsewhere specified",,,18909.34,"Manitoba media monitoring services"
http://www.wd.gc.ca/eng/7772.asp?id=635,"Western Economic Diversification Canada","Inland Audio Visual",P0800391,2007-08-17,"1223* - Image/video equipment",,,15088.50,"Video conferencing equipment for the Canada/Saskatchewan Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=613,"Western Economic Diversification Canada","Fox Psychological Consulting Ltd.",P0800403,2007-08-15,"491* - Management consulting",,,12720.00,"International Business Development Management Committee support"
http://www.wd.gc.ca/eng/7772.asp?id=637,"Western Economic Diversification Canada","Institute of Public Administration of Canada",P0800379,2007-08-09,"823* - Conference fees",,,26500.00,"Institute of Public Administration of Canada 2007 conference speakers, and translation services and equipment"
http://www.wd.gc.ca/eng/7772.asp?id=606,"Western Economic Diversification Canada","Anthony Macauley Associates",P0800398,2007-08-07,"472* - Information technology consultants",,,18550.00,"GX financial management system - program code edits to the Financial Operations module"
http://www.wd.gc.ca/eng/7772.asp?id=612,"Western Economic Diversification Canada","Niva Inc.",P0800404,2007-08-07,"332* - Audio-visual services",,,17755.00,"Mandarin CD-ROM version of &quot;Western Canada &ndash; Where the Spirit on Innovation Finds a World of Opportunity&quot; production for China International Forum for Investment and Trade in September 2007"
http://www.wd.gc.ca/eng/7772.asp?id=641,"Western Economic Diversification Canada","Human Resources Capital Group Inc. o/a Spherion",P0800322,2007-07-20,"813* - Temporary help services",,,18402.93,"Temporary help for Ottawa, Assistant Deputy Minister&#39;s office"
http://www.wd.gc.ca/eng/7772.asp?id=639,"Western Economic Diversification Canada","Alphabet Creative",P0800323,2007-07-20,"321* - Printing services",,,36081.87,"Design and printing services for the &quot;Business Services for You&quot; tabloid publication 0321-Printing Services  $22,124.85 0311-Publishing services $8,718.50 0210-Transportation of things not elsewhere specified  $3,074.00 3259-Miscellaneous expenditures not elsewhere classified  $2,120.00 0213-Courier services  $44.52"
http://www.wd.gc.ca/eng/7772.asp?id=605,"Western Economic Diversification Canada","Business Objects Corp.",P0800271,2007-06-22,"1228* - Computer software",,,77490.28,"Business Objects Enterprise Professional software license"
http://www.wd.gc.ca/eng/7772.asp?id=599,"Western Economic Diversification Canada","North West International Limited",P0800244,2007-06-20,"499* - Other professional services not otherwise specified",,,14133.50,"Project planning and organizing for a tour of Western Canada by SNC-Lavalin"
http://www.wd.gc.ca/eng/7772.asp?id=585,"Western Economic Diversification Canada","CommonGoals Software",P0800196,2007-06-19,"472* - Information technology consultants",,,12720.00,"Improvements to the on-line performance reporting system"
http://www.wd.gc.ca/eng/7772.asp?id=638,"Western Economic Diversification Canada","Kelly Services (Canada) Ltd.",P0800246,2007-06-18,"813* - Temporary help services",,,14764.95,"Temporary help for Canada-Manitoba Business Service Centre"
http://www.wd.gc.ca/eng/7772.asp?id=584,"Western Economic Diversification Canada","Ajilon Canada Inc.",P0800201,2007-06-08,"472* - Information technology consultants",,,326479.22,"Project Gateway programmers/analysts"
http://www.wd.gc.ca/eng/7772.asp?id=580,"Western Economic Diversification Canada","TM Creative Direction",P0800202,2007-06-05,"321* - Printing services",,,37981.92,"&quot;Working with the West 2007&quot; design and printing services 0311 - Publishing Services $12,529.20 3259 - Miscellaneous expenditures not elsewhere classified $2120.00"
http://www.wd.gc.ca/eng/7772.asp?id=598,"Western Economic Diversification Canada","Chateau Marketing Consultants Inc.",P0800182,2007-06-01,"499* - Other professional services not otherwise specified",,,24762.04,"Foreign Comparative Test Tour"
http://www.wd.gc.ca/eng/7772.asp?id=600,"Western Economic Diversification Canada","Canon Canada Inc.",P0800183,2007-05-30,"533* - Rental of machinery, office furniture and fixtures and other equipment",,,20988.00,"Photocopier rental - Saskatoon"
http://www.wd.gc.ca/eng/7772.asp?id=594,"Western Economic Diversification Canada","Landrum &amp; Brown, Incorporated",P0800178,2007-05-25,"491* - Management consulting",,,79500.00,"Prince George Airport Authority (PGAA) runway extension feasibility analysis"
http://www.wd.gc.ca/eng/7772.asp?id=591,"Western Economic Diversification Canada","R.A. Malatest &amp; Associates",P0800318,2007-05-25,"491* - Management consulting",,,249497.50,"Western Diversification Program evaluation"
http://www.wd.gc.ca/eng/7772.asp?id=602,"Western Economic Diversification Canada","Commissionaires Ottawa Division",P0800153,2007-05-16,"813* - Temporary help services",,,60420.00,"Receptionists - Ottawa"
http://www.wd.gc.ca/eng/7772.asp?id=609,"Western Economic Diversification Canada",ENTHINK,P0800336,2007-05-15,"446* - Training consultants",,,16769.20,"RedDot end user training  0446-Training consultants $13,780.00 0472-Information Technology consultants $2,989.20"
http://www.wd.gc.ca/eng/7772.asp?id=583,"Western Economic Diversification Canada","The Centre for Excellence in Communications",P0800137,2007-05-11,"446* - Training consultants",,,15014.90,"Deliver five in-house professional development workshops - &quot;Writing for the Web&quot;"
http://www.wd.gc.ca/eng/7772.asp?id=601,"Western Economic Diversification Canada","Portage Personnel Inc.",P0800142,2007-05-11,"813* - Temporary help services",,,14500.80,"Temporary help for Strategic Policy &amp; Advocacy unit - Ottawa"
http://www.wd.gc.ca/eng/7772.asp?id=588,"Western Economic Diversification Canada","North West International Limited",P0800143,2007-05-11,"491* - Management consulting",,,40921.00,"Boeing/Lockheed-Martin selling tour"
http://www.wd.gc.ca/eng/7772.asp?id=589,"Western Economic Diversification Canada","Nicholson Associates Inc.",P0800129,2007-05-09,"491* - Management consulting",,,24592.00,"EC Group conversion work description"
http://www.wd.gc.ca/eng/7772.asp?id=603,"Western Economic Diversification Canada","Public Policy Forum",P0800126,2007-05-08,"859* - Other business services not elsewhere specified",,,22507.50,"Deputy Minister Outreach Roundtable facilitator"
http://www.wd.gc.ca/eng/7772.asp?id=597,"Western Economic Diversification Canada","The Impact Group",P0800128,2007-05-08,"499* - Other professional services not otherwise specified",,,10600.00,"Business Failure Survey"
http://www.wd.gc.ca/eng/7772.asp?id=595,"Western Economic Diversification Canada","Christian Marianelli",P0800108,2007-05-01,"494* - Translation services",,,21200.00,"Translation services"
http://www.wd.gc.ca/eng/7772.asp?id=596,"Western Economic Diversification Canada",Editext,P0800109,2007-05-01,"494* - Translation services",,,53000.00,"Translation services"
http://www.wd.gc.ca/eng/7772.asp?id=590,"Western Economic Diversification Canada","Serecon Management Consultants",P0800097,2007-04-27,"491* - Management consulting",,,21200.00,"TRLabs assessment"
http://www.wd.gc.ca/eng/7772.asp?id=582,"Western Economic Diversification Canada","GNYP Communications",P0800075,2007-04-20,"352* - Public relations services",,,25440.00,"Communication services"
http://www.wd.gc.ca/eng/7772.asp?id=581,"Western Economic Diversification Canada","Saskwest Media Monitoring Ltd.",P0800077,2007-04-20,"351* - Communications professional services not elsewhere specified",,,21200.00,"Media monitoring"
http://www.wd.gc.ca/eng/7772.asp?id=604,"Western Economic Diversification Canada","Anthony Macauley Associates",P0800062,2007-04-14,"1228* - Computer software",,,62113.67,"GX annual license, support and maintenance fee"
http://www.wd.gc.ca/eng/7772.asp?id=592,"Western Economic Diversification Canada","Hemmera Envirochem Inc.",P0800058,2007-04-13,"491* - Management consulting",,,79500.00,"Canada/British Columbia Infrasctructure Program and Municipal Rural Infrastructure Program environmental assessment consultant"
http://www.wd.gc.ca/eng/7772.asp?id=593,"Western Economic Diversification Canada","Hemmera Envirochem Inc.",P0800059,2007-04-13,"491* - Management consulting",,,26500.00,"Vancouver Convention Centre environmental monitoring"
http://www.wd.gc.ca/eng/7772.asp?id=524,"Western Economic Diversification Canada","West Hawk Associates",P0700916,2007-03-29,"491* - Management consulting",,,29739.43,"Write, edit, layout, design and translate 5,000 kits for Winnipeg Communications"
http://www.wd.gc.ca/eng/7772.asp?id=587,"Western Economic Diversification Canada","Cache Computer Consulting Corporation",P0800003,2007-03-27,"472* - Information technology consultants",,,62010.00,"GX application project manager"
http://www.wd.gc.ca/eng/7772.asp?id=552,"Western Economic Diversification Canada",Identicam,P0700864,2007-03-21,"1239* - Other office equipment and parts",,,11136.45,"Identification card printer for B.C. and Saskatchewan Regions 1228-Computer software $2,598.36 1172-Office and stationers supplies $633.88 1179-Miscellaneous manufactured articles $457.71"
http://www.wd.gc.ca/eng/7772.asp?id=538,"Western Economic Diversification Canada","CNT - Conventions n&#39;  Tours",P0700899,2007-03-20,"859* - Other business services not elsewhere specified",,,15900.00,"RCMP Heritage Centre opening ceremonies events manager"
http://www.wd.gc.ca/eng/7772.asp?id=550,"Western Economic Diversification Canada","TELUS Corporation",P0700841,2007-03-19,"1228* - Computer software",,,189178.20,"Web Content Management Solution Project 0472-Information Technology consultants $71,511.52 0448-Purchase of training packages and courses $21,200.00"
http://www.wd.gc.ca/eng/7772.asp?id=522,"Western Economic Diversification Canada","Cambridge Strategies Inc.",P0700862,2007-03-19,"491* - Management consulting",,,10600.00,"Assessment of sustainable energy/alternative energy technology opportunities in Alberta"
http://www.wd.gc.ca/eng/7772.asp?id=525,"Western Economic Diversification Canada","Global Advantage Consulting Group Inc.",P0700876,2007-03-19,"499* - Other professional services not otherwise specified",,,28263.84,"Case study evaluation of WD&#39;s Sustainable Development Strategy 2003"
http://www.wd.gc.ca/eng/7772.asp?id=543,"Western Economic Diversification Canada","Far Technology",P0700860,2007-03-19,"1227* - Computer equipment - small-desktop/ personal/ portable/keyboard",,,13044.36,"Borderware MX-400 mail firewall"
http://www.wd.gc.ca/eng/7772.asp?id=534,"Western Economic Diversification Canada","Xerox Canada Ltd.",P0800004,2007-03-15,"533* - Rental of machinery, office furniture and fixtures and other equipment",,,17490.00,"Photocopier rental - 10th Floor Edmonton"
http://www.wd.gc.ca/eng/7772.asp?id=535,"Western Economic Diversification Canada","Xerox Canada Ltd.",P0800005,2007-03-15,"533* - Rental of machinery, office furniture and fixtures and other equipment",,,14946.00,"Photocopier rental - 15th Floor Edmonton"
http://www.wd.gc.ca/eng/7772.asp?id=528,"Western Economic Diversification Canada","Western Information Management Inc. (WIM)",P0700861,2007-03-14,"499* - Other professional services not otherwise specified",,,15264.00,"Physical Records Management project"
